t,x,y
2.283333333E0,1.351137805E3,-1.147888016E2
2.287500000E0,1.356206790E3,-1.137946283E2
2.291666667E0,1.361526410E3,-1.131336707E2
2.295833333E0,1.366144232E3,-1.122558071E2
2.300000000E0,1.371836993E3,-1.117793394E2
2.304166667E0,1.376058877E3,-1.112448168E2
2.308333333E0,1.381563667E3,-1.108471701E2
2.312500000E0,1.385779402E3,-1.100524843E2
2.316666667E0,1.390816434E3,-1.097569793E2
2.320833333E0,1.394751051E3,-1.090078452E2
2.325000000E0,1.399549489E3,-1.090245271E2
2.329166667E0,1.403129099E3,-1.084175282E2
2.333333333E0,1.407810306E3,-1.080866603E2
2.337500000E0,1.411959951E3,-1.075571470E2
2.341666667E0,1.415770780E3,-1.072404932E2
2.345833333E0,1.419914141E3,-1.065923824E2
2.350000000E0,1.423346641E3,-1.064551004E2
2.354166667E0,1.427387238E3,-1.058456269E2
2.358333333E0,1.431131132E3,-1.054706619E2
2.362500000E0,1.435095393E3,-1.049603875E2
2.366666667E0,1.438900602E3,-1.040634773E2
2.370833333E0,1.442544784E3,-1.036402255E2
2.375000000E0,1.445641628E3,-1.030426109E2
2.379166667E0,1.448461559E3,-1.022147330E2
2.383333333E0,1.452430142E3,-1.018320228E2
2.387500000E0,1.454960698E3,-1.009200958E2
2.391666667E0,1.458554939E3,-1.007037324E2
2.395833333E0,1.461070052E3,-1.001389823E2
2.400000000E0,1.464278876E3,-9.982139153E1
2.404166667E0,1.466256439E3,-9.931125010E1
2.408333333E0,1.469598944E3,-9.879570597E1
2.412500000E0,1.471291968E3,-9.843329193E1
2.416666667E0,1.474111507E3,-9.809467037E1
2.420833333E0,1.476201794E3,-9.796372803E1
2.425000000E0,1.479015871E3,-9.788414036E1
2.429166667E0,1.480312417E3,-9.740587843E1
2.433333333E0,1.482691521E3,-9.718536521E1
2.437500000E0,1.484443319E3,-9.697386433E1
2.441666667E0,1.486736344E3,-9.681233180E1
2.445833333E0,1.488264835E3,-9.681638592E1
2.450000000E0,1.490464354E3,-9.673911224E1
2.454166667E0,1.491798772E3,-9.655129709E1
2.458333333E0,1.493089850E3,-9.633399135E1
2.462500000E0,1.494500414E3,-9.611614649E1
2.466666667E0,1.496114017E3,-9.599533092E1
2.470833333E0,1.496915216E3,-9.568955121E1
2.475000000E0,1.498242485E3,-9.592248696E1
2.479166667E0,1.498948036E3,-9.574690311E1
2.483333333E0,1.499759831E3,-9.592107756E1
2.487500000E0,1.500171109E3,-9.583473633E1
2.491666667E0,1.501426080E3,-9.572097134E1
2.495833333E0,1.501670894E3,-9.585892252E1
2.500000000E0,1.501984943E3,-9.577645983E1
2.504166667E0,1.501964970E3,-9.581118006E1
2.508333333E0,1.502415748E3,-9.594678211E1
2.512500000E0,1.502327233E3,-9.615044061E1
2.516666667E0,1.502477652E3,-9.621216696E1
2.520833333E0,1.502575756E3,-9.619732424E1
2.525000000E0,1.502583815E3,-9.613772580E1
2.529166667E0,1.502523088E3,-9.654038306E1
2.533333333E0,1.502091694E3,-9.690034664E1
2.537500000E0,1.501484134E3,-9.708508857E1
2.541666667E0,1.501324512E3,-9.723740270E1
2.545833333E0,1.500544772E3,-9.732722467E1
2.550000000E0,1.499830639E3,-9.781786185E1
2.554166667E0,1.498698704E3,-9.812012219E1
2.558333333E0,1.498619751E3,-9.765286737E1
2.562500000E0,1.497511149E3,-9.780393799E1
2.566666667E0,1.496510317E3,-9.788879930E1
2.570833333E0,1.494831302E3,-9.801582530E1
2.575000000E0,1.493278156E3,-9.888989788E1
2.579166667E0,1.491525465E3,-9.932496428E1
2.583333333E0,1.490188138E3,-9.923137263E1
2.587500000E0,1.488449671E3,-9.915892200E1
2.591666667E0,1.486718228E3,-9.917281543E1
2.595833333E0,1.484887759E3,-9.892991728E1
2.600000000E0,1.483239631E3,-9.925842807E1
2.604166667E0,1.481085139E3,-9.970329905E1
2.608333333E0,1.479194558E3,-1.002508382E2
2.612500000E0,1.477162456E3,-1.003589688E2
2.616666667E0,1.474961522E3,-1.008451552E2
2.620833333E0,1.472467709E3,-1.016090682E2
2.625000000E0,1.469859653E3,-1.019289536E2
2.629166667E0,1.467291427E3,-1.023157947E2
2.633333333E0,1.464716629E3,-1.026382926E2
2.637500000E0,1.461989342E3,-1.028230932E2
2.641666667E0,1.458828863E3,-1.033888175E2
2.645833333E0,1.455926980E3,-1.039748439E2
2.650000000E0,1.452609673E3,-1.047005845E2
2.654166667E0,1.449510051E3,-1.051400458E2
2.658333333E0,1.446076986E3,-1.058548836E2
2.662500000E0,1.442678427E3,-1.063140792E2
2.666666667E0,1.439055633E3,-1.068933255E2
2.670833333E0,1.435609418E3,-1.076485366E2
2.675000000E0,1.431762585E3,-1.084663096E2
2.679166667E0,1.427953862E3,-1.089660055E2
2.683333333E0,1.424086340E3,-1.095063274E2
2.687500000E0,1.420201889E3,-1.101247626E2
2.691666667E0,1.416303160E3,-1.106456649E2
2.695833333E0,1.412269778E3,-1.112067323E2
2.700000000E0,1.408180954E3,-1.119577091E2
2.704166667E0,1.404167956E3,-1.127351347E2
2.708333333E0,1.399616297E3,-1.134039619E2
2.712500000E0,1.395258326E3,-1.140399479E2
2.716666667E0,1.390872521E3,-1.148442981E2
2.720833333E0,1.386373832E3,-1.153625967E2
2.725000000E0,1.381767192E3,-1.158684386E2
2.729166667E0,1.377259978E3,-1.162403699E2
2.733333333E0,1.372206984E3,-1.169771780E2
2.737500000E0,1.367600672E3,-1.174547473E2
2.741666667E0,1.362576970E3,-1.179866312E2
2.745833333E0,1.357773392E3,-1.184912022E2
2.750000000E0,1.352458930E3,-1.191409205E2
2.754166667E0,1.347559112E3,-1.197625081E2
2.758333333E0,1.341865252E3,-1.204204407E2
2.762500000E0,1.337047037E3,-1.209933296E2
2.766666667E0,1.331453647E3,-1.218267510E2
2.770833333E0,1.326065959E3,-1.223384860E2
2.775000000E0,1.320514256E3,-1.230546444E2
2.779166667E0,1.315237615E3,-1.238315509E2
2.783333333E0,1.309362415E3,-1.248519163E2
2.787500000E0,1.303624585E3,-1.254591976E2
2.791666667E0,1.297371976E3,-1.264223578E2
2.795833333E0,1.291569849E3,-1.270017000E2
2.800000000E0,1.285413441E3,-1.278797085E2
2.804166667E0,1.279614521E3,-1.287046529E2
2.808333333E0,1.273151715E3,-1.296271796E2
2.812500000E0,1.267342259E3,-1.303511501E2
2.816666667E0,1.260348409E3,-1.310237617E2
2.820833333E0,1.254456968E3,-1.315792744E2
2.825000000E0,1.247718508E3,-1.325677170E2
2.829166667E0,1.241596988E3,-1.331138639E2
2.833333333E0,1.234409638E3,-1.340261299E2
2.837500000E0,1.228458874E3,-1.346962286E2
2.841666667E0,1.221280567E3,-1.355798290E2
2.845833333E0,1.215355564E3,-1.362424786E2
2.850000000E0,1.207687156E3,-1.368934272E2
2.854166667E0,1.202055930E3,-1.378038768E2
2.858333333E0,1.193946964E3,-1.387069838E2
2.862500000E0,1.187611290E3,-1.397582133E2
2.866666667E0,1.179339227E3,-1.411366958E2
2.870833333E0,1.173841066E3,-1.419533748E2
2.875000000E0,1.164944170E3,-1.429764267E2
2.879166667E0,1.158865131E3,-1.435489134E2
2.883333333E0,1.149731561E3,-1.445609743E2
2.887500000E0,1.143774763E3,-1.451800165E2
2.891666667E0,1.134655251E3,-1.463249918E2
2.895833333E0,1.129319932E3,-1.471974458E2
2.900000000E0,1.119839547E3,-1.476585811E2
2.904166667E0,1.114765258E3,-1.485268963E2
2.908333333E0,1.104574083E3,-1.492621799E2
2.912500000E0,1.099367851E3,-1.499406898E2
2.916666667E0,1.089424945E3,-1.502675953E2
2.920833333E0,1.084644492E3,-1.508794589E2
2.925000000E0,1.074106964E3,-1.511450258E2
2.929166667E0,1.068376532E3,-1.513878300E2
2.933333333E0,1.058293399E3,-1.520787229E2
2.937500000E0,1.052980212E3,-1.519493362E2
2.941666667E0,1.042252545E3,-1.529982345E2
2.945833333E0,1.036538416E3,-1.533120304E2
2.950000000E0,1.026306665E3,-1.541286075E2
2.954166667E0,1.020410911E3,-1.547415751E2
2.958333333E0,1.010247905E3,-1.557596423E2
2.962500000E0,1.004323863E3,-1.560723337E2
2.966666667E0,9.939754804E2,-1.568907011E2
2.970833333E0,9.880853923E2,-1.580543761E2
2.975000000E0,9.778660823E2,-1.585134129E2
2.979166667E0,9.709319692E2,-1.588608436E2
2.983333333E0,9.608091510E2,-1.600215707E2
2.987500000E0,9.549347318E2,-1.606872628E2
2.991666667E0,9.442702144E2,-1.618334792E2
2.995833333E0,9.380871273E2,-1.623222697E2
3.000000000E0,9.271877900E2,-1.631848101E2
3.004166667E0,9.215828670E2,-1.636650475E2
3.008333333E0,9.107542772E2,-1.640018407E2
3.012500000E0,9.043557755E2,-1.643316320E2
3.016666667E0,8.941126445E2,-1.650318822E2
3.020833333E0,8.882569421E2,-1.652907930E2
3.025000000E0,8.771914471E2,-1.654705465E2
3.029166667E0,8.712936040E2,-1.654228394E2
3.033333333E0,8.607480026E2,-1.659376974E2
3.037500000E0,8.544016683E2,-1.662664681E2
3.041666667E0,8.437722757E2,-1.666124706E2
3.045833333E0,8.372560558E2,-1.667364563E2
3.050000000E0,8.263511433E2,-1.672107064E2
3.054166667E0,8.200412729E2,-1.670458140E2
3.058333333E0,8.095468314E2,-1.675807556E2
3.062500000E0,8.027741429E2,-1.671050573E2
3.066666667E0,7.920870350E2,-1.679522628E2
3.070833333E0,7.860569465E2,-1.678597107E2
3.075000000E0,7.747860107E2,-1.681519019E2
3.079166667E0,7.683497097E2,-1.679031051E2
3.083333333E0,7.578244131E2,-1.686968681E2
3.087500000E0,7.508349635E2,-1.682037563E2
3.091666667E0,7.405848097E2,-1.690389013E2
3.095833333E0,7.339295973E2,-1.686613604E2
3.100000000E0,7.232076582E2,-1.693796244E2
3.104166667E0,7.166624000E2,-1.690658032E2
3.108333333E0,7.064620166E2,-1.694622063E2
3.112500000E0,6.993802836E2,-1.689971153E2
3.116666667E0,6.894944398E2,-1.692963123E2
3.120833333E0,6.822761899E2,-1.690123589E2
3.125000000E0,6.726939219E2,-1.692500840E2
3.129166667E0,6.657108916E2,-1.688776719E2
3.133333333E0,6.560618025E2,-1.693538102E2
3.137500000E0,6.490480530E2,-1.687913724E2
3.141666667E0,6.393255816E2,-1.694638301E2
3.145833333E0,6.319543183E2,-1.689321996E2
3.150000000E0,6.221925993E2,-1.691105336E2
3.154166667E0,6.150523374E2,-1.687155494E2
3.158333333E0,6.052046634E2,-1.690871625E2
3.162500000E0,5.977971397E2,-1.685461024E2
3.166666667E0,5.882387815E2,-1.690729038E2
3.170833333E0,5.814481520E2,-1.685924595E2
3.175000000E0,5.718253941E2,-1.689811969E2
3.179166667E0,5.641747401E2,-1.683286100E2
3.183333333E0,5.551341107E2,-1.685271567E2
3.187500000E0,5.482935458E2,-1.678098688E2
3.191666667E0,5.389235069E2,-1.680024351E2
3.195833333E0,5.316538623E2,-1.672590512E2
3.200000000E0,5.223334022E2,-1.674606111E2
3.204166667E0,5.152851889E2,-1.665837598E2
3.208333333E0,5.062122166E2,-1.666247412E2
3.212500000E0,4.992044657E2,-1.659309134E2
3.216666667E0,4.902605973E2,-1.659078134E2
3.220833333E0,4.833966816E2,-1.650026880E2
3.225000000E0,4.745448525E2,-1.651519594E2
3.229166667E0,4.677907324E2,-1.642596350E2
3.233333333E0,4.586071237E2,-1.643109579E2
3.237500000E0,4.520063906E2,-1.635984841E2
3.241666667E0,4.432560814E2,-1.637289558E2
3.245833333E0,4.366800069E2,-1.629788635E2
3.250000000E0,4.280237084E2,-1.630444014E2
3.254166667E0,4.213289963E2,-1.621506041E2
3.258333333E0,4.128875741E2,-1.622615804E2
3.262500000E0,4.063149919E2,-1.615042253E2
3.266666667E0,3.977308236E2,-1.616817337E2
3.270833333E0,3.912740086E2,-1.607913366E2
3.275000000E0,3.827736340E2,-1.607998098E2
3.279166667E0,3.765460440E2,-1.599738346E2
3.283333333E0,3.681989968E2,-1.599726485E2
3.287500000E0,3.624837283E2,-1.590222216E2
3.291666667E0,3.543444137E2,-1.588146766E2
3.295833333E0,3.486039249E2,-1.577245628E2
3.300000000E0,3.405289542E2,-1.575282812E2
3.304166667E0,3.349174653E2,-1.566389190E2
3.308333333E0,3.266299715E2,-1.565235981E2
3.312500000E0,3.209994455E2,-1.557345222E2
3.316666667E0,3.126224261E2,-1.554112738E2
3.320833333E0,3.392753983E2,-1.966000000E2
3.325000000E0,2.994821050E2,-1.537099150E2
3.329166667E0,2.932717959E2,-1.526152787E2
3.333333333E0,2.865400104E2,-1.525910473E2
3.337500000E0,2.806023295E2,-1.514602584E2
3.341666667E0,2.730068689E2,-1.510355545E2
3.345833333E0,2.676997086E2,-1.501431395E2
3.350000000E0,2.601087120E2,-1.498649336E2
3.354166667E0,2.547420109E2,-1.488704441E2
3.358333333E0,2.477850701E2,-1.485258704E2
3.362500000E0,2.421140730E2,-1.475937574E2
3.366666667E0,2.355179016E2,-1.475449700E2
3.370833333E0,2.301922008E2,-1.466185688E2
3.375000000E0,2.233339288E2,-1.463266817E2
3.379166667E0,2.181404653E2,-1.451961296E2
3.383333333E0,2.114944281E2,-1.451943798E2
3.387500000E0,2.067293413E2,-1.442249324E2
3.391666667E0,2.003148731E2,-1.441079459E2
3.395833333E0,1.951922750E2,-1.433092114E2
3.400000000E0,1.891468862E2,-1.431640120E2
3.404166667E0,1.847209407E2,-1.421453076E2
3.408333333E0,1.785964533E2,-1.421346962E2
3.412500000E0,1.738787524E2,-1.412202166E2
3.416666667E0,1.681241736E2,-1.414577957E2
3.420833333E0,1.638421770E2,-1.403563204E2
3.425000000E0,1.581064522E2,-1.406231040E2
3.429166667E0,1.539813178E2,-1.399048900E2
3.433333333E0,1.482091677E2,-1.399672193E2
3.437500000E0,1.443234310E2,-1.393568030E2
3.441666667E0,1.386925330E2,-1.391933207E2
3.445833333E0,1.350936819E2,-1.386963004E2
3.450000000E0,1.299061754E2,-1.386189972E2
3.454166667E0,1.260464107E2,-1.379516085E2
3.458333333E0,1.210730593E2,-1.381050087E2
3.462500000E0,1.176145298E2,-1.373216690E2
3.466666667E0,1.128260441E2,-1.371661914E2
3.470833333E0,1.095112743E2,-1.364129339E2
3.475000000E0,1.050084646E2,-1.363052951E2
3.479166667E0,1.018342810E2,-1.350696091E2
3.483333333E0,9.748530262E1,-1.349884736E2
3.487500000E0,9.455707985E1,-1.339954002E2
3.491666667E0,9.043438326E1,-1.339372299E2
3.495833333E0,8.752072239E1,-1.333248259E2
3.500000000E0,8.357099147E1,-1.332387525E2
3.504166667E0,8.131741765E1,-1.322836908E2
3.508333333E0,7.746748433E1,-1.321540458E2
3.512500000E0,7.506921051E1,-1.318099467E2
3.516666667E0,7.158532913E1,-1.318161121E2
3.520833333E0,6.963036450E1,-1.312599223E2
3.525000000E0,6.639033161E1,-1.317176197E2
3.529166667E0,6.422092491E1,-1.317298077E2
3.533333333E0,6.133520549E1,-1.320100429E2
3.537500000E0,5.971339274E1,-1.315923064E2
3.541666667E0,5.686958270E1,-1.320045755E2
3.545833333E0,5.518934794E1,-1.320817858E2
3.550000000E0,5.263261366E1,-1.322722453E2
3.554166667E0,5.137673074E1,-1.320524855E2
3.558333333E0,4.930841497E1,-1.323434885E2
3.562500000E0,4.788876323E1,-1.317791207E2
3.566666667E0,4.592167268E1,-1.319145181E2
3.570833333E0,4.538835250E1,-1.318141029E2
3.575000000E0,4.355926379E1,-1.317618060E2
3.579166667E0,4.261487161E1,-1.315520726E2
3.583333333E0,4.112056765E1,-1.314548689E2
3.587500000E0,4.062790756E1,-1.304997919E2
3.591666667E0,3.924215769E1,-1.303085829E2
3.595833333E0,3.894357881E1,-1.295923121E2
3.600000000E0,3.757242898E1,-1.296506187E2
3.604166667E0,3.695166379E1,-1.290547258E2
3.608333333E0,3.568967363E1,-1.288035752E2
3.612500000E0,3.550178470E1,-1.283435958E2
3.616666667E0,3.466427799E1,-1.282299791E2
3.620833333E0,3.465485060E1,-1.279377667E2
3.625000000E0,3.373495679E1,-1.278595297E2
3.629166667E0,3.388358868E1,-1.276980630E2
3.633333333E0,3.351625014E1,-1.279613294E2
3.637500000E0,3.367997342E1,-1.279082012E2
3.641666667E0,3.355177141E1,-1.280530137E2
3.645833333E0,3.407179634E1,-1.280217726E2
3.650000000E0,3.415723790E1,-1.282348723E2
3.654166667E0,3.517549784E1,-1.283230305E2
3.658333333E0,3.556448135E1,-1.285075804E2
3.662500000E0,3.650498986E1,-1.289030560E2
3.666666667E0,3.733512898E1,-1.296148373E2
3.670833333E0,3.849367915E1,-1.297092471E2
3.675000000E0,3.918463833E1,-1.301265000E2
3.679166667E0,4.047473849E1,-1.302794905E2
3.683333333E0,4.156274660E1,-1.305174875E2
3.687500000E0,4.315652280E1,-1.308427123E2
3.691666667E0,4.449189467E1,-1.309783741E2
3.695833333E0,4.622624333E1,-1.310186891E2
3.700000000E0,4.741075178E1,-1.314989133E2
3.704166667E0,4.962972008E1,-1.315821887E2
3.708333333E0,5.099460068E1,-1.319214641E2
3.712500000E0,5.283861613E1,-1.320181830E2
3.716666667E0,5.452503039E1,-1.323224336E2
3.720833333E0,5.678790385E1,-1.321331412E2
3.725000000E0,5.868583297E1,-1.322351146E2
3.729166667E0,6.138540620E1,-1.326310078E2
3.733333333E0,6.339137598E1,-1.329557687E2
3.737500000E0,6.636999995E1,-1.331020467E2
3.741666667E0,6.856429986E1,-1.330978715E2
3.745833333E0,7.157063028E1,-1.335077656E2
3.750000000E0,7.424142904E1,-1.340764573E2
3.754166667E0,7.753491704E1,-1.340639849E2
3.758333333E0,8.051117947E1,-1.346622457E2
3.762500000E0,8.368478352E1,-1.349808660E2
3.766666667E0,8.667589175E1,-1.353685269E2
3.770833333E0,9.049584964E1,-1.358327387E2
3.775000000E0,9.373868738E1,-1.361032715E2
3.779166667E0,9.732878104E1,-1.369286809E2
3.783333333E0,1.011224458E2,-1.372572366E2
3.787500000E0,1.049714203E2,-1.376384819E2
3.791666667E0,1.085909521E2,-1.380039422E2
3.795833333E0,1.124813732E2,-1.387702838E2
3.800000000E0,1.163945298E2,-1.391159153E2
3.804166667E0,1.206162951E2,-1.395182620E2
3.808333333E0,1.247035341E2,-1.398898190E2
3.812500000E0,1.286058497E2,-1.401993406E2
3.816666667E0,1.332217533E2,-1.409331712E2
3.820833333E0,1.376129507E2,-1.411255437E2
3.825000000E0,1.424231128E2,-1.417619157E2
3.829166667E0,1.466872276E2,-1.420584139E2
3.833333333E0,1.516442214E2,-1.427159242E2
3.837500000E0,1.562008423E2,-1.432316671E2
3.841666667E0,1.613034476E2,-1.439188550E2
3.845833333E0,1.659408537E2,-1.442048000E2
3.850000000E0,1.712101343E2,-1.449481536E2
3.854166667E0,1.762382351E2,-1.454531063E2
3.858333333E0,1.816040541E2,-1.454040134E2
3.862500000E0,1.867348904E2,-1.457787839E2
3.866666667E0,1.924032362E2,-1.462193433E2
3.870833333E0,1.980818541E2,-1.468215766E2
3.875000000E0,2.041474726E2,-1.471222336E2
3.879166667E0,2.095704743E2,-1.477148589E2
3.883333333E0,2.152325906E2,-1.482820119E2
3.887500000E0,2.213665002E2,-1.488763658E2
3.891666667E0,2.273404372E2,-1.493030798E2
3.895833333E0,2.335069247E2,-1.498051840E2
3.900000000E0,2.395462558E2,-1.502792461E2
3.904166667E0,2.457542681E2,-1.508486304E2
3.908333333E0,2.520757760E2,-1.512114309E2
3.912500000E0,2.584364895E2,-1.519557899E2
3.916666667E0,2.645574278E2,-1.522931374E2
3.920833333E0,2.706658698E2,-1.530478175E2
3.925000000E0,2.774910061E2,-1.532943293E2
3.929166667E0,2.837138634E2,-1.540093375E2
3.933333333E0,2.901538573E2,-1.546790076E2
3.937500000E0,2.964741197E2,-1.553465613E2
3.941666667E0,3.036788045E2,-1.558780852E2
3.945833333E0,3.105147495E2,-1.565209206E2
3.950000000E0,3.177459083E2,-1.570687060E2
3.954166667E0,3.245031013E2,-1.575027427E2
3.958333333E0,3.320214153E2,-1.579314038E2
3.962500000E0,3.384532565E2,-1.587024649E2
3.966666667E0,3.461365849E2,-1.590523981E2
3.970833333E0,3.528819589E2,-1.594548689E2
3.975000000E0,3.605587704E2,-1.594830522E2
3.979166667E0,3.676857944E2,-1.599238092E2
3.983333333E0,3.753177247E2,-1.600838810E2
3.987500000E0,3.826006778E2,-1.605592460E2
3.991666667E0,3.906394838E2,-1.608027983E2
3.995833333E0,3.976229256E2,-1.611657209E2
4.000000000E0,4.054587605E2,-1.613490105E2
4.004166667E0,4.127889328E2,-1.618222615E2
4.008333333E0,4.206411859E2,-1.621389394E2
4.012500000E0,4.280114885E2,-1.630255614E2
4.016666667E0,4.359591203E2,-1.632489414E2
4.020833333E0,4.434641452E2,-1.638886790E2
4.025000000E0,4.516780191E2,-1.641360919E2
4.029166667E0,4.592249805E2,-1.649569549E2
4.033333333E0,4.676292979E2,-1.652024748E2
4.037500000E0,4.751510240E2,-1.657999456E2
4.041666667E0,4.834093593E2,-1.659276216E2
4.045833333E0,4.909078109E2,-1.667762023E2
4.050000000E0,4.993217401E2,-1.672432362E2
4.054166667E0,5.071163327E2,-1.677677228E2
4.058333333E0,5.156507104E2,-1.681283887E2
4.062500000E0,5.231737802E2,-1.688538513E2
4.066666667E0,5.321175715E2,-1.690894242E2
4.070833333E0,5.399635585E2,-1.695510952E2
4.075000000E0,5.485830643E2,-1.698970988E2
4.079166667E0,5.561537271E2,-1.705235301E2
4.083333333E0,5.648308798E2,-1.706451682E2
4.087500000E0,5.726572886E2,-1.709617302E2
4.091666667E0,5.814547432E2,-1.709523908E2
4.095833333E0,5.890888465E2,-1.709233084E2
4.100000000E0,5.979948097E2,-1.707007051E2
4.104166667E0,6.060379530E2,-1.709130186E2
4.108333333E0,6.153252471E2,-1.707441635E2
4.112500000E0,6.227546882E2,-1.709841797E2
4.116666667E0,6.316226072E2,-1.707910810E2
4.120833333E0,6.394725800E2,-1.709937977E2
4.125000000E0,6.486851852E2,-1.708308358E2
4.129166667E0,6.569834778E2,-1.709899216E2
4.133333333E0,6.658627942E2,-1.707985298E2
4.137500000E0,6.732088409E2,-1.707897588E2
4.141666667E0,6.822764709E2,-1.708409292E2
4.145833333E0,6.898059616E2,-1.711560785E2
4.150000000E0,6.989536741E2,-1.710078319E2
4.154166667E0,7.068138532E2,-1.712219219E2
4.158333333E0,7.159744618E2,-1.710703071E2
4.162500000E0,7.237042740E2,-1.713286252E2
4.166666667E0,7.325616068E2,-1.708668936E2
4.170833333E0,7.407755314E2,-1.709631473E2
4.175000000E0,7.495790039E2,-1.705833504E2
4.179166667E0,7.575538130E2,-1.707228278E2
4.183333333E0,7.672745289E2,-1.700402171E2
4.187500000E0,7.754360992E2,-1.701154655E2
4.191666667E0,7.843204368E2,-1.698193191E2
4.195833333E0,7.922277967E2,-1.696346062E2
4.200000000E0,8.010335949E2,-1.691388669E2
4.204166667E0,8.090012907E2,-1.692822674E2
4.208333333E0,8.184096937E2,-1.690467368E2
4.212500000E0,8.263224047E2,-1.690598961E2
4.216666667E0,8.349026886E2,-1.688630200E2
4.220833333E0,8.430029793E2,-1.689196415E2
4.225000000E0,8.521473019E2,-1.685937480E2
4.229166667E0,8.602804035E2,-1.686095780E2
4.233333333E0,8.691888545E2,-1.684733590E2
4.237500000E0,8.772501631E2,-1.683321053E2
4.241666667E0,8.862287696E2,-1.680615769E2
4.245833333E0,8.942398857E2,-1.681091535E2
4.250000000E0,9.028192948E2,-1.676575925E2
4.254166667E0,9.107987124E2,-1.674718335E2
4.258333333E0,9.197602972E2,-1.668618785E2
4.262500000E0,9.277051210E2,-1.662756323E2
4.266666667E0,9.363605932E2,-1.657512027E2
4.270833333E0,9.443552810E2,-1.651229577E2
4.275000000E0,9.531370799E2,-1.641397783E2
4.279166667E0,9.609619586E2,-1.638212368E2
4.283333333E0,9.696122792E2,-1.629081274E2
4.287500000E0,9.774424198E2,-1.622047809E2
4.291666667E0,9.858105655E2,-1.615590480E2
4.295833333E0,9.935173987E2,-1.610211322E2
4.300000000E0,1.001945277E3,-1.606676142E2
4.304166667E0,1.009625009E3,-1.601938951E2
4.308333333E0,1.018469041E3,-1.594457761E2
4.312500000E0,1.025985229E3,-1.591274172E2
4.316666667E0,1.034501822E3,-1.583427034E2
4.320833333E0,1.042056960E3,-1.582023389E2
4.325000000E0,1.050419995E3,-1.574671370E2
4.329166667E0,1.057498116E3,-1.570583760E2
4.333333333E0,1.066361228E3,-1.563637258E2
4.337500000E0,1.072837487E3,-1.561224606E2
4.341666667E0,1.081704885E3,-1.552261106E2
4.345833333E0,1.088194343E3,-1.553469202E2
4.350000000E0,1.097286298E3,-1.546858312E2
4.354166667E0,1.103632872E3,-1.545709856E2
4.358333333E0,1.112219269E3,-1.536717408E2
4.362500000E0,1.118280315E3,-1.534652792E2
4.366666667E0,1.127191124E3,-1.528000440E2
4.370833333E0,1.132884684E3,-1.515591000E2
4.375000000E0,1.141626305E3,-1.509621109E2
4.379166667E0,1.147379767E3,-1.501108503E2
4.383333333E0,1.155189184E3,-1.492175408E2
4.387500000E0,1.161511985E3,-1.485076567E2
4.391666667E0,1.169295459E3,-1.469187916E2
4.395833333E0,1.174636449E3,-1.452872101E2
4.400000000E0,1.183169717E3,-1.453603610E2
4.404166667E0,1.189040119E3,-1.443529476E2
4.408333333E0,1.197182291E3,-1.433665252E2
4.412500000E0,1.202874955E3,-1.425557718E2
4.416666667E0,1.211318674E3,-1.427810255E2
4.420833333E0,1.216232701E3,-1.421550210E2
4.425000000E0,1.223871941E3,-1.405318228E2
4.429166667E0,1.229475651E3,-1.405662664E2
4.433333333E0,1.237141946E3,-1.400917088E2
4.437500000E0,1.241766948E3,-1.390304786E2
4.441666667E0,1.249436890E3,-1.387359826E2
4.445833333E0,1.253981587E3,-1.376660875E2
4.450000000E0,1.261291679E3,-1.374222149E2
4.454166667E0,1.265739813E3,-1.360772317E2
4.458333333E0,1.273226951E3,-1.360412189E2
4.462500000E0,1.277725724E3,-1.350211904E2
4.466666667E0,1.284956301E3,-1.346278107E2
4.470833333E0,1.289736147E3,-1.338695524E2
4.475000000E0,1.296584674E3,-1.335555859E2
4.479166667E0,1.300859983E3,-1.329549350E2
4.483333333E0,1.307437754E3,-1.323115254E2
4.487500000E0,1.311691245E3,-1.312410340E2
4.491666667E0,1.318608538E3,-1.308245330E2
4.495833333E0,1.322542191E3,-1.299333750E2
4.500000000E0,1.328498505E3,-1.295695151E2
4.504166667E0,1.332515123E3,-1.290240127E2
4.508333333E0,1.338509188E3,-1.280354793E2
4.512500000E0,1.342584497E3,-1.276784297E2
4.516666667E0,1.347986201E3,-1.266243693E2
4.520833333E0,1.351546856E3,-1.263770835E2
4.525000000E0,1.357621412E3,-1.258568414E2
4.529166667E0,1.361056023E3,-1.254414011E2
4.533333333E0,1.365756449E3,-1.239244541E2
4.537500000E0,1.369682191E3,-1.229923682E2
4.541666667E0,1.375673911E3,-1.227912451E2
4.545833333E0,1.378766535E3,-1.220413571E2
4.550000000E0,1.383355974E3,-1.210658467E2
4.554166667E0,1.387465894E3,-1.205365168E2
4.558333333E0,1.392065861E3,-1.202137917E2
4.562500000E0,1.395215635E3,-1.192935883E2
4.566666667E0,1.399391674E3,-1.184189227E2
4.570833333E0,1.403535372E3,-1.176861447E2
4.575000000E0,1.407647583E3,-1.170266353E2
4.579166667E0,1.410644335E3,-1.166528487E2
4.583333333E0,1.414295401E3,-1.161444506E2
4.587500000E0,1.417810069E3,-1.156066720E2
4.591666667E0,1.421271263E3,-1.151562414E2
4.595833333E0,1.423571944E3,-1.144765841E2
4.600000000E0,1.427525218E3,-1.139614463E2
4.604166667E0,1.430483365E3,-1.137408616E2
4.608333333E0,1.433506180E3,-1.132503111E2
