t,x,y
1.250416667E1,3.059560052E1,-1.195216899E2
1.250833333E1,3.094063497E1,-1.188838917E2
1.251250000E1,3.136442511E1,-1.193363996E2
1.251666667E1,3.167142476E1,-1.192027482E2
1.252083333E1,3.225473971E1,-1.194937848E2
1.252500000E1,3.268587996E1,-1.193000991E2
1.252916667E1,3.334091174E1,-1.197784350E2
1.253333333E1,3.422708580E1,-1.197244314E2
1.253750000E1,3.517411054E1,-1.200082183E2
1.254166667E1,3.610887129E1,-1.198740867E2
1.254583333E1,3.730934897E1,-1.204789013E2
1.255000000E1,3.849189117E1,-1.202484632E2
1.255416667E1,3.972605367E1,-1.206290349E2
1.255833333E1,4.126116944E1,-1.204285915E2
1.256250000E1,4.288117490E1,-1.206701411E2
1.256666667E1,4.448706534E1,-1.204560887E2
1.257083333E1,4.635316202E1,-1.205933174E2
1.257500000E1,4.830109754E1,-1.201909039E2
1.257916667E1,5.048288377E1,-1.206357666E2
1.258333333E1,5.245710846E1,-1.202250303E2
1.258750000E1,5.474657910E1,-1.205179157E2
1.259166667E1,5.725267908E1,-1.200655565E2
1.259583333E1,5.952410457E1,-1.204120874E2
1.260000000E1,6.213557939E1,-1.202811328E2
1.260416667E1,6.501341037E1,-1.207024893E2
1.260833333E1,6.761887845E1,-1.203435107E2
1.261250000E1,7.039473152E1,-1.206792091E2
1.261666667E1,7.318678439E1,-1.206619462E2
1.262083333E1,7.607666020E1,-1.213092405E2
1.262500000E1,7.900256858E1,-1.213926770E2
1.262916667E1,8.222932118E1,-1.222882716E2
1.263333333E1,8.542221349E1,-1.222983376E2
1.263750000E1,8.874577363E1,-1.229779898E2
1.264166667E1,9.210640619E1,-1.232493404E2
1.264583333E1,9.560954289E1,-1.239972909E2
1.265000000E1,9.917148954E1,-1.240459434E2
1.265416667E1,1.030193376E2,-1.249085279E2
1.265833333E1,1.065837173E2,-1.251152738E2
1.266250000E1,1.105345567E2,-1.257498992E2
1.266666667E1,1.144507787E2,-1.261321153E2
1.267083333E1,1.184741446E2,-1.265753785E2
1.267500000E1,1.224594096E2,-1.265612084E2
1.267916667E1,1.267572049E2,-1.272748453E2
1.268333333E1,1.306949544E2,-1.273408247E2
1.268750000E1,1.352514998E2,-1.274900460E2
1.269166667E1,1.398039714E2,-1.272710073E2
1.269583333E1,1.444718431E2,-1.277571454E2
1.270000000E1,1.488519967E2,-1.280527472E2
1.270416667E1,1.536514678E2,-1.282113355E2
1.270833333E1,1.583840609E2,-1.283150805E2
1.271250000E1,1.634734005E2,-1.288713996E2
1.271666667E1,1.682301289E2,-1.291291622E2
1.272083333E1,1.737083586E2,-1.296897897E2
1.272500000E1,1.784867576E2,-1.298467211E2
1.272916667E1,1.838294919E2,-1.304110901E2
1.273333333E1,1.885969197E2,-1.308599640E2
1.273750000E1,1.943681635E2,-1.312983564E2
1.274166667E1,1.994990704E2,-1.319282775E2
1.274583333E1,2.053143378E2,-1.328871883E2
1.275000000E1,2.105450757E2,-1.334173191E2
1.275416667E1,2.164938766E2,-1.339582039E2
1.275833333E1,2.218641363E2,-1.345210600E2
1.276250000E1,2.279554514E2,-1.350731927E2
1.276666667E1,2.335105296E2,-1.353326864E2
1.277083333E1,2.395091253E2,-1.360439952E2
1.277500000E1,2.452268894E2,-1.366383139E2
1.277916667E1,2.513249478E2,-1.370180862E2
1.278333333E1,2.571249024E2,-1.374523753E2
1.278750000E1,2.635644908E2,-1.380130472E2
1.279166667E1,2.692881367E2,-1.382793389E2
1.279583333E1,2.755956470E2,-1.389231599E2
1.280000000E1,2.816070713E2,-1.393356880E2
