Column1;Column2;Column3
;;
t;x;y
1.847500000E1;-2.448441159E2;-2.980925893E2
1.848333333E1;-2.499195107E2;-2.968695549E2
1.849166667E1;-2.547332965E2;-2.962424811E2
1.850000000E1;-2.572344675E2;-2.962873671E2
1.850833333E1;-2.614239801E2;-2.956907935E2
1.851666667E1;-2.632280616E2;-2.950014669E2
1.852500000E1;-2.669663613E2;-2.942245461E2
1.853333333E1;-2.692463880E2;-2.939221212E2
1.854166667E1;-2.712405767E2;-2.939306154E2
1.855000000E1;-2.732979562E2;-2.941029497E2
1.855833333E1;-2.752303342E2;-2.939986567E2
1.856666667E1;-2.771256479E2;-2.932333896E2
1.857500000E1;-2.791461333E2;-2.927623272E2
1.858333333E1;-2.810763718E2;-2.914691869E2
1.859166667E1;-2.816195181E2;-2.916597703E2
1.860000000E1;-2.829703974E2;-2.902839568E2
1.860833333E1;-2.832041078E2;-2.911841034E2
1.861666667E1;-2.832033166E2;-2.911249937E2
1.862500000E1;-2.831653186E2;-2.911844054E2
1.863333333E1;-2.830503089E2;-2.911083044E2
1.864166667E1;-2.813258251E2;-2.930340535E2
1.865000000E1;-2.810476679E2;-2.919297875E2
1.865833333E1;-2.792139581E2;-2.931647104E2
1.866666667E1;-2.772953144E2;-2.944406402E2
1.867500000E1;-2.753026795E2;-2.950870844E2
1.868333333E1;-2.733523248E2;-2.946558310E2
1.869166667E1;-2.711829135E2;-2.952887280E2
1.870000000E1;-2.691953231E2;-2.952416358E2
1.870833333E1;-2.670389576E2;-2.950508588E2
1.871666667E1;-2.634333298E2;-2.960192894E2
1.872500000E1;-2.611066171E2;-2.959568966E2
1.873333333E1;-2.573085944E2;-2.974481798E2
1.874166667E1;-2.532550644E2;-2.980111119E2
1.875000000E1;-2.496087360E2;-2.985915858E2
1.875833333E1;-2.453574017E2;-2.997006592E2
1.876666667E1;-2.393939936E2;-3.021643408E2
1.877500000E1;-2.352373933E2;-3.023349516E2
1.878333333E1;-2.309893500E2;-3.021867428E2
1.879166667E1;-2.251588932E2;-3.033913964E2
1.880000000E1;-2.192624973E2;-3.051430301E2
1.880833333E1;-2.133186359E2;-3.063235870E2
1.881666667E1;-2.071870053E2;-3.073503108E2
1.882500000E1;-2.012342320E2;-3.082795103E2
1.883333333E1;-1.952185879E2;-3.086579556E2
1.884166667E1;-1.891725975E2;-3.086041652E2
1.885000000E1;-1.831738566E2;-3.087365464E2
1.885833333E1;-1.752280335E2;-3.117815102E2
1.886666667E1;-1.673584681E2;-3.142092159E2
1.887500000E1;-1.611584001E2;-3.142655947E2
1.888333333E1;-1.512975796E2;-3.181427830E2
1.889166667E1;-1.432995437E2;-3.197385835E2
1.890000000E1;-1.351148503E2;-3.198880861E2
1.890833333E1;-1.272611629E2;-3.206855871E2
1.891666667E1;-1.173146300E2;-3.242032331E2
1.892500000E1;-1.091666695E2;-3.241502622E2
1.893333333E1;-1.011132186E2;-3.243992928E2
1.894166667E1;-9.127446035E1;-3.263492100E2
1.895000000E1;-8.313825374E1;-3.264644862E2
1.895833333E1;-7.313779149E1;-3.284459985E2
1.896666667E1;-6.333361880E1;-3.304211480E2
1.897500000E1;-5.324291521E1;-3.322535183E2
1.898333333E1;-4.319365415E1;-3.336694472E2
1.899166667E1;-3.317300126E1;-3.360566390E2
1.900000000E1;-2.314965862E1;-3.362917450E2
1.900833333E1;-1.312066658E1;-3.373968492E2
1.901666667E1;-1.423392175E0;-3.408005235E2
1.902500000E1;8.882933484E0;-3.414077265E2
1.903333333E1;2.071390572E1;-3.441419060E2
1.904166667E1;3.079777639E1;-3.442861302E2
1.905000000E1;4.252035102E1;-3.464354840E2
1.905833333E1;5.287397818E1;-3.471473437E2
1.906666667E1;6.441686449E1;-3.487312203E2
1.907500000E1;7.482031890E1;-3.492553633E2
1.908333333E1;8.679348871E1;-3.509285368E2
1.909166667E1;9.880682866E1;-3.530469150E2
1.910000000E1;1.105943337E2;-3.543111570E2
1.910833333E1;1.208763762E2;-3.543189716E2
1.911666667E1;1.329144550E2;-3.562896533E2
1.912500000E1;1.448836791E2;-3.580879419E2
1.913333333E1;1.569142411E2;-3.588450534E2
1.914166667E1;1.688429579E2;-3.600932708E2
1.915000000E1;1.804683675E2;-3.614977395E2
1.915833333E1;1.924274376E2;-3.624849701E2
1.916666667E1;2.029773331E2;-3.611743678E2
1.917500000E1;2.146911461E2;-3.624934764E2
1.918333333E1;2.266164528E2;-3.637512383E2
1.919166667E1;2.387496114E2;-3.643507379E2
1.920000000E1;2.509234870E2;-3.652237966E2
1.920833333E1;2.628204820E2;-3.659002008E2
1.921666667E1;2.746440279E2;-3.675596677E2
1.922500000E1;2.868866024E2;-3.679635165E2
1.923333333E1;2.988483811E2;-3.690196170E2
1.924166667E1;3.106827319E2;-3.703128606E2
1.925000000E1;3.210721793E2;-3.690031899E2
1.925833333E1;3.328867081E2;-3.700823928E2
1.926666667E1;3.448730616E2;-3.709852913E2
1.927500000E1;3.548946264E2;-3.701773707E2
1.928333333E1;3.668469320E2;-3.713004324E2
1.929166667E1;3.788112958E2;-3.720877534E2
1.930000000E1;3.907883147E2;-3.731373065E2
1.930833333E1;4.008250944E2;-3.722301655E2
1.931666667E1;4.125302363E2;-3.735105594E2
1.932500000E1;4.228028388E2;-3.722218504E2
1.933333333E1;4.345847079E2;-3.734435225E2
1.934166667E1;4.449358407E2;-3.729728908E2
1.935000000E1;4.547651885E2;-3.722618105E2
1.935833333E1;4.665028971E2;-3.737410783E2
1.936666667E1;4.764783688E2;-3.736762929E2
1.937500000E1;4.846816309E2;-3.714113728E2
1.938333333E1;4.947516623E2;-3.713243003E2
1.939166667E1;5.046702158E2;-3.714713052E2
1.940000000E1;5.146113542E2;-3.714611533E2
1.940833333E1;5.248114276E2;-3.720037687E2
1.941666667E1;5.344224895E2;-3.717568390E2
1.942500000E1;5.445666505E2;-3.726405346E2
1.943333333E1;5.528499828E2;-3.712063207E2
1.944166667E1;5.623429125E2;-3.717143807E2
1.945000000E1;5.708336909E2;-3.712164292E2
1.945833333E1;5.795140362E2;-3.714358598E2
1.946666667E1;5.879459045E2;-3.711672359E2
1.947500000E1;5.955004215E2;-3.713812943E2
1.948333333E1;6.035967374E2;-3.713316226E2
1.949166667E1;6.115754410E2;-3.713743222E2
1.950000000E1;6.176470864E2;-3.694967628E2
1.950833333E1;6.252875575E2;-3.698178392E2
1.951666667E1;6.316843868E2;-3.676226012E2
1.952500000E1;6.386793258E2;-3.673867358E2
1.953333333E1;6.438131850E2;-3.654186858E2
1.954166667E1;6.507620366E2;-3.653103940E2
1.955000000E1;6.565710795E2;-3.653729960E2
1.955833333E1;6.625344195E2;-3.653996916E2
1.956666667E1;6.676012490E2;-3.652833670E2
1.957500000E1;6.727279350E2;-3.652366184E2
1.958333333E1;6.775691723E2;-3.653562416E2
1.959166667E1;6.817338519E2;-3.652749896E2
1.960000000E1;6.845224088E2;-3.635067392E2
1.960833333E1;6.880816583E2;-3.631170192E2
1.961666667E1;6.915563922E2;-3.634354992E2
1.962500000E1;6.950018481E2;-3.631614645E2
1.963333333E1;6.979445847E2;-3.630272931E2
1.964166667E1;6.997961695E2;-3.621116494E2
1.965000000E1;7.017869815E2;-3.613923979E2
1.965833333E1;7.039910587E2;-3.611740271E2
1.966666667E1;7.061058874E2;-3.609829389E2
1.967500000E1;7.076482206E2;-3.613747145E2
1.968333333E1;7.087486918E2;-3.612413163E2
1.969166667E1;7.095115041E2;-3.614786920E2
1.970000000E1;7.098160014E2;-3.612525791E2
1.970833333E1;7.103807515E2;-3.614206405E2
1.971666667E1;7.098607659E2;-3.612642198E2
1.972500000E1;7.095764344E2;-3.614142387E2
1.973333333E1;7.085071656E2;-3.614339065E2
1.974166667E1;7.069249855E2;-3.613179648E2
1.975000000E1;7.056992177E2;-3.614715724E2
1.975833333E1;7.039730320E2;-3.612880894E2
1.976666667E1;7.025764664E2;-3.614649295E2
1.977500000E1;7.006744043E2;-3.613389972E2
1.978333333E1;6.987404657E2;-3.611542888E2
1.979166667E1;6.944744981E2;-3.596980546E2
1.980000000E1;6.926677905E2;-3.612608321E2
1.980833333E1;6.891225865E2;-3.608701255E2
1.981666667E1;6.845778359E2;-3.607556556E2
1.982500000E1;6.805903131E2;-3.613566111E2
1.983333333E1;6.762250666E2;-3.612331411E2
1.984166667E1;6.703773797E2;-3.617505599E2
1.985000000E1;6.650239684E2;-3.613824412E2
1.985833333E1;6.607053266E2;-3.630737921E2
1.986666667E1;6.545938483E2;-3.633742443E2
1.987500000E1;6.485193498E2;-3.635012762E2
1.988333333E1;6.417863179E2;-3.633762151E2
1.989166667E1;6.360372753E2;-3.630937223E2
1.990000000E1;6.293833844E2;-3.634521694E2
1.990833333E1;6.228274807E2;-3.632922650E2
1.991666667E1;6.165751480E2;-3.632578538E2
1.992500000E1;6.087861337E2;-3.630502900E2
1.993333333E1;6.012757536E2;-3.633584045E2
1.994166667E1;5.937271617E2;-3.636316096E2
1.995000000E1;5.846384724E2;-3.636850319E2
1.995833333E1;5.768121310E2;-3.639128559E2
1.996666667E1;5.680745582E2;-3.649835802E2
1.997500000E1;5.581454548E2;-3.650883160E2
1.998333333E1;5.488391636E2;-3.654928739E2
1.999166667E1;5.393286022E2;-3.656644116E2
2.000000000E1;5.307670190E2;-3.663749804E2
2.000833333E1;5.208398660E2;-3.665266370E2
2.001666667E1;5.109084261E2;-3.653517904E2
2.002500000E1;5.007952635E2;-3.654933786E2
2.003333333E1;4.908097646E2;-3.652446100E2
2.004166667E1;4.806584783E2;-3.636879695E2
2.005000000E1;4.706181686E2;-3.637132595E2
2.005833333E1;4.607335134E2;-3.633099542E2
2.006666667E1;4.498860583E2;-3.630275870E2
2.007500000E1;4.388039454E2;-3.623010489E2
2.008333333E1;4.287195647E2;-3.622862604E2
2.009166667E1;4.167473611E2;-3.625960121E2
2.010000000E1;4.058913488E2;-3.623535461E2
2.010833333E1;3.944789186E2;-3.624911145E2
2.011666667E1;3.835495003E2;-3.636117846E2
2.012500000E1;3.723081946E2;-3.636601354E2
2.013333333E1;3.607183828E2;-3.631295257E2
2.014166667E1;3.497828655E2;-3.633935973E2
2.015000000E1;3.377139027E2;-3.632210987E2
2.015833333E1;3.273629243E2;-3.637248471E2
2.016666667E1;3.144539029E2;-3.617810974E2
2.017500000E1;3.026694711E2;-3.612997249E2
2.018333333E1;2.912243010E2;-3.609891393E2
2.019166667E1;2.805396376E2;-3.606143478E2
2.020000000E1;2.669135734E2;-3.582977467E2
2.020833333E1;2.565989831E2;-3.580778753E2
2.021666667E1;2.468662021E2;-3.593021174E2
2.022500000E1;2.327197817E2;-3.566422148E2
2.023333333E1;2.207430930E2;-3.557239634E2
2.024166667E1;2.106222750E2;-3.562758248E2
2.025000000E1;1.980223755E2;-3.561036639E2
2.025833333E1;1.868050474E2;-3.559160210E2
2.026666667E1;1.753370140E2;-3.564494781E2
2.027500000E1;1.635671945E2;-3.555741614E2
2.028333333E1;1.517607585E2;-3.542928421E2
2.029166667E1;1.398478775E2;-3.524950790E2
2.030000000E1;1.285734595E2;-3.523476697E2
2.030833333E1;1.178052664E2;-3.518606394E2
2.031666667E1;1.057406415E2;-3.495107060E2
2.032500000E1;9.474999990E1;-3.483297852E2
2.033333333E1;8.279983056E1;-3.463031297E2
2.034166667E1;7.124577231E1;-3.441226822E2
2.035000000E1;6.049367161E1;-3.442818316E2
2.035833333E1;4.933915171E1;-3.426094136E2
2.036666667E1;3.873547463E1;-3.420736005E2
2.037500000E1;2.742625565E1;-3.404776391E2
2.038333333E1;1.717633831E1;-3.401326362E2
2.039166667E1;5.881909373E0;-3.384002736E2
2.040000000E1;-4.471373603E0;-3.376981443E2
2.040833333E1;-1.514559775E1;-3.363476257E2
2.041666667E1;-2.633109301E1;-3.335772669E2
2.042500000E1;-3.596390030E1;-3.328773535E2
2.043333333E1;-4.646658020E1;-3.313449785E2
2.044166667E1;-5.611475746E1;-3.298831391E2
2.045000000E1;-6.625463499E1;-3.284559953E2
2.045833333E1;-7.629980304E1;-3.267267365E2
2.046666667E1;-8.527677920E1;-3.253334121E2
2.047500000E1;-9.432728619E1;-3.244658217E2
2.048333333E1;-1.031580468E2;-3.230154227E2
2.049166667E1;-1.130832532E2;-3.215057321E2
2.050000000E1;-1.220926734E2;-3.196678168E2
2.050833333E1;-1.301969547E2;-3.189445669E2
2.051666667E1;-1.391136443E2;-3.167347770E2
2.052500000E1;-1.470850227E2;-3.155677515E2
2.053333333E1;-1.548266425E2;-3.133393133E2
2.054166667E1;-1.630148976E2;-3.124668290E2
2.055000000E1;-1.698725531E2;-3.101412035E2
2.055833333E1;-1.780260345E2;-3.086216582E2
2.056666667E1;-1.833000395E2;-3.081557845E2
2.057500000E1;-1.909357661E2;-3.062213062E2
2.058333333E1;-1.971711351E2;-3.053577920E2
2.059166667E1;-2.032150048E2;-3.048538812E2
2.060000000E1;-2.090525555E2;-3.036634109E2
2.060833333E1;-2.139687805E2;-3.029501146E2
2.061666667E1;-2.192903142E2;-3.021847101E2
2.062500000E1;-2.247714914E2;-3.010897966E2
2.063333333E1;-2.292551460E2;-3.000998205E2
2.064166667E1;-2.340403161E2;-2.991515796E2
2.065000000E1;-2.390578560E2;-2.974148249E2
2.065833333E1;-2.433161344E2;-2.969318386E2
2.066666667E1;-2.471467343E2;-2.953776076E2
2.067500000E1;-2.509156178E2;-2.944141478E2
2.068333333E1;-2.543826893E2;-2.937108768E2
2.069166667E1;-2.573825158E2;-2.934025170E2
2.070000000E1;-2.603016868E2;-2.925175773E2
2.070833333E1;-2.633660015E2;-2.923501792E2
2.071666667E1;-2.655391466E2;-2.924997047E2
2.072500000E1;-2.678921534E2;-2.921096880E2
2.073333333E1;-2.703451178E2;-2.917056512E2
2.074166667E1;-2.721424655E2;-2.912369929E2
2.075000000E1;-2.740639867E2;-2.913801456E2
2.075833333E1;-2.754315396E2;-2.915952109E2
2.076666667E1;-2.762781616E2;-2.912173501E2
2.077500000E1;-2.774542354E2;-2.903930209E2
2.078333333E1;-2.778772388E2;-2.893923402E2
2.079166667E1;-2.780137623E2;-2.892220788E2
2.080000000E1;-2.774489214E2;-2.895212096E2
2.080833333E1;-2.769490321E2;-2.891291596E2
2.081666667E1;-2.762860242E2;-2.892793397E2
2.082500000E1;-2.754240188E2;-2.893589808E2
2.083333333E1;-2.737188485E2;-2.897245698E2
2.084166667E1;-2.715583157E2;-2.904792636E2
2.085000000E1;-2.700545582E2;-2.906080086E2
2.085833333E1;-2.680280513E2;-2.912493761E2
2.086666667E1;-2.655450352E2;-2.914851857E2
2.087500000E1;-2.630482621E2;-2.911924118E2
2.088333333E1;-2.612768856E2;-2.915542137E2
2.089166667E1;-2.586418557E2;-2.915269724E2
2.090000000E1;-2.556073764E2;-2.915215308E2
2.090833333E1;-2.515628376E2;-2.923521503E2
2.091666667E1;-2.479337990E2;-2.920235157E2
2.092500000E1;-2.435720264E2;-2.933948757E2
2.093333333E1;-2.392212843E2;-2.938835437E2
2.094166667E1;-2.351078167E2;-2.943645205E2
2.095000000E1;-2.300277428E2;-2.955036444E2
2.095833333E1;-2.242157365E2;-2.964196591E2
2.096666667E1;-2.193632680E2;-2.983472095E2
2.097500000E1;-2.132156940E2;-3.000344441E2
2.098333333E1;-2.077984480E2;-3.002724442E2
2.099166667E1;-2.020450765E2;-3.014504661E2
2.100000000E1;-1.960916201E2;-3.023599784E2
2.100833333E1;-1.895968424E2;-3.033497380E2
2.101666667E1;-1.822984678E2;-3.046214841E2
2.102500000E1;-1.753336048E2;-3.060860831E2
2.103333333E1;-1.682599530E2;-3.072152153E2
2.104166667E1;-1.610723406E2;-3.080517810E2
2.105000000E1;-1.531420098E2;-3.092997414E2
2.105833333E1;-1.458080771E2;-3.101862890E2
2.106666667E1;-1.380797898E2;-3.113708640E2
2.107500000E1;-1.303571191E2;-3.123092840E2
2.108333333E1;-1.211132346E2;-3.140162730E2
2.109166667E1;-1.123462543E2;-3.158952369E2
2.110000000E1;-1.038715720E2;-3.172258585E2
2.110833333E1;-9.525057721E1;-3.187222828E2
2.111666667E1;-8.562283153E1;-3.205296418E2
2.112500000E1;-7.634961024E1;-3.211147920E2
2.113333333E1;-6.705383875E1;-3.223161768E2
2.114166667E1;-5.755693986E1;-3.237219090E2
2.115000000E1;-4.823655889E1;-3.251062745E2
2.115833333E1;-3.824089105E1;-3.268591084E2
2.116666667E1;-2.841900312E1;-3.281915741E2
2.117500000E1;-1.848830164E1;-3.292967510E2
2.118333333E1;-8.402601870E0;-3.304106238E2
2.119166667E1;1.831292947E0;-3.313749731E2
2.120000000E1;1.283141291E1;-3.331760840E2
2.120833333E1;2.334363874E1;-3.347573401E2
2.121666667E1;3.349768350E1;-3.356415827E2
2.122500000E1;4.452496594E1;-3.370332620E2
2.123333333E1;5.487201684E1;-3.374133289E2
2.124166667E1;6.567727359E1;-3.382735294E2
2.125000000E1;7.651925699E1;-3.396827538E2
2.125833333E1;8.769876162E1;-3.403860146E2
2.126666667E1;8.770729938E1;-3.402698998E2
2.127500000E1;9.881554281E1;-3.407365714E2
2.128333333E1;1.105086909E2;-3.422025802E2
2.129166667E1;1.223412285E2;-3.443858776E2
2.130000000E1;1.337907564E2;-3.449996200E2
2.130833333E1;1.449283305E2;-3.468566519E2
2.131666667E1;1.566496761E2;-3.475418209E2
2.132500000E1;1.680562281E2;-3.485613736E2
2.133333333E1;1.797134534E2;-3.497727967E2
2.134166667E1;1.912259917E2;-3.500986353E2
2.135000000E1;2.031324380E2;-3.503739751E2
2.135833333E1;2.141956526E2;-3.504912466E2
2.136666667E1;2.253861460E2;-3.503869444E2
2.137500000E1;2.366924322E2;-3.506421070E2
2.138333333E1;2.486572093E2;-3.503816670E2
2.139166667E1;2.603798785E2;-3.509057782E2
2.140000000E1;2.712764559E2;-3.523501120E2
2.140833333E1;2.839148142E2;-3.523901044E2
2.141666667E1;2.934856374E2;-3.518760919E2
2.142500000E1;3.065757939E2;-3.535755578E2
2.143333333E1;3.180425632E2;-3.546323438E2
2.144166667E1;3.295240707E2;-3.546864509E2
2.145000000E1;3.411766883E2;-3.557534423E2
2.145833333E1;3.517368869E2;-3.555185932E2
2.146666667E1;3.625556156E2;-3.554512324E2
2.147500000E1;3.740423702E2;-3.556300539E2
2.148333333E1;3.854125038E2;-3.556085277E2
2.149166667E1;3.964699116E2;-3.554492700E2
2.150000000E1;4.074959669E2;-3.551821746E2
2.150833333E1;4.184982098E2;-3.551661986E2
2.151666667E1;4.294816616E2;-3.552750974E2
2.152500000E1;4.399000201E2;-3.553526836E2
2.153333333E1;4.508929115E2;-3.553665882E2
2.154166667E1;4.617077510E2;-3.555018687E2
2.155000000E1;4.722727603E2;-3.562254116E2
2.155833333E1;4.825430959E2;-3.565160845E2
2.156666667E1;4.924999036E2;-3.564874976E2
2.157500000E1;5.025720828E2;-3.570874339E2
2.158333333E1;5.125074847E2;-3.565690684E2
2.159166667E1;5.218926212E2;-3.562811303E2
2.160000000E1;5.314050020E2;-3.556916801E2
2.160833333E1;5.400356510E2;-3.558428317E2
2.161666667E1;5.484698595E2;-3.555101372E2
2.162500000E1;5.576158483E2;-3.541491254E2
2.163333333E1;5.667881617E2;-3.536829870E2
2.164166667E1;5.750736364E2;-3.540502804E2
2.165000000E1;5.830363184E2;-3.532533638E2
2.165833333E1;5.908693857E2;-3.539526381E2
2.166666667E1;5.986075284E2;-3.531045764E2
2.167500000E1;6.064490515E2;-3.532743527E2
2.168333333E1;6.131930312E2;-3.537578298E2
2.169166667E1;6.198869012E2;-3.540711553E2
2.170000000E1;6.267921876E2;-3.541391346E2
2.170833333E1;6.335273725E2;-3.533566267E2
2.171666667E1;6.396784195E2;-3.534137245E2
2.172500000E1;6.459805102E2;-3.526681440E2
2.173333333E1;6.517974615E2;-3.524073036E2
2.174166667E1;6.576978322E2;-3.520311539E2
2.175000000E1;6.628704451E2;-3.512653086E2
2.175833333E1;6.680117097E2;-3.513498331E2
2.176666667E1;6.726689148E2;-3.500734336E2
2.177500000E1;6.770187254E2;-3.500994995E2
2.178333333E1;6.811325725E2;-3.503257419E2
2.179166667E1;6.848613169E2;-3.497196919E2
2.180000000E1;6.880841357E2;-3.502811291E2
2.180833333E1;6.917013814E2;-3.504823392E2
2.181666667E1;6.947240282E2;-3.502040377E2
2.182500000E1;6.968300607E2;-3.511680718E2
2.183333333E1;6.997768069E2;-3.502626510E2
2.184166667E1;7.018775356E2;-3.497709585E2
2.185000000E1;7.029195552E2;-3.487673418E2
2.185833333E1;7.046520219E2;-3.482490646E2
2.186666667E1;7.054749041E2;-3.482330752E2
2.187500000E1;7.076673061E2;-3.477148247E2
2.188333333E1;7.086816695E2;-3.465452998E2
2.189166667E1;7.095200195E2;-3.463473526E2
2.190000000E1;7.078075900E2;-3.453426969E2
2.190833333E1;7.060932749E2;-3.451622853E2
2.191666667E1;7.055497285E2;-3.437618683E2
2.192500000E1;7.039103864E2;-3.437100168E2
2.193333333E1;7.020058736E2;-3.425511584E2
2.194166667E1;6.997791879E2;-3.430374255E2
2.195000000E1;6.963842233E2;-3.430276437E2
