t,x,y
3.575000000E0,1.647607731E2,1.280225243E2
3.583333333E0,1.717487440E2,1.270174325E2
3.591666667E0,1.788826885E2,1.260375334E2
3.600000000E0,1.864141747E2,1.257806871E2
3.608333333E0,1.947465596E2,1.241227021E2
3.616666667E0,2.026513680E2,1.227266213E2
3.625000000E0,2.105316029E2,1.214622041E2
3.633333333E0,2.191624481E2,1.201753574E2
3.641666667E0,2.283742636E2,1.183352119E2
3.650000000E0,2.377153913E2,1.164196409E2
3.658333333E0,2.465815368E2,1.154135806E2
3.666666667E0,2.565303288E2,1.135383258E2
3.675000000E0,2.666135762E2,1.121997063E2
3.683333333E0,2.764088396E2,1.112196874E2
3.691666667E0,2.866539734E2,1.098337759E2
3.700000000E0,2.964085940E2,1.092594496E2
3.708333333E0,3.064590320E2,1.081647153E2
3.716666667E0,3.163911626E2,1.065890530E2
3.725000000E0,3.266414436E2,1.058288497E2
3.733333333E0,3.363636167E2,1.042942744E2
3.741666667E0,3.470863360E2,1.030439259E2
3.750000000E0,3.579763540E2,1.020175153E2
3.758333333E0,3.692019477E2,1.010096864E2
3.766666667E0,3.807343470E2,9.951879570E1
3.775000000E0,3.919951558E2,9.889200647E1
3.783333333E0,4.039772668E2,9.725339523E1
3.791666667E0,4.158003450E2,9.676429552E1
3.800000000E0,4.269457085E2,9.516966539E1
3.808333333E0,4.389894542E2,9.440306559E1
3.816666667E0,4.506420290E2,9.321822856E1
3.825000000E0,4.620746398E2,9.239313907E1
3.833333333E0,4.737346334E2,9.144061927E1
3.841666667E0,4.852746889E2,9.079091455E1
3.850000000E0,4.973261367E2,8.992313951E1
3.858333333E0,5.091139534E2,8.895623132E1
3.866666667E0,5.208744104E2,8.844324102E1
3.875000000E0,5.327636025E2,8.788379011E1
3.883333333E0,5.450440423E2,8.740417090E1
3.891666667E0,5.574463647E2,8.658075652E1
3.900000000E0,5.703784723E2,8.612391953E1
3.908333333E0,5.832268405E2,8.580540935E1
3.916666667E0,5.954912462E2,8.545419425E1
3.925000000E0,6.086443937E2,8.509426211E1
3.933333333E0,6.212092601E2,8.466362412E1
3.941666667E0,6.353037620E2,8.425763228E1
3.950000000E0,6.458273604E2,8.408663534E1
3.958333333E0,6.583094775E2,8.340780306E1
3.966666667E0,6.711291670E2,8.278299154E1
3.975000000E0,6.838019697E2,8.304956110E1
3.983333333E0,6.953842592E2,8.320472220E1
3.991666667E0,7.074566386E2,8.313982413E1
4.000000000E0,7.202043720E2,8.381591945E1
4.008333333E0,7.318385596E2,8.376242661E1
