mass_A
t,x,y
4.333333333E0,1.081937363E3,3.541208673E2
4.341666667E0,1.087214697E3,3.551137779E2
4.350000000E0,1.091359677E3,3.551384156E2
4.358333333E0,1.095388616E3,3.555566717E2
4.366666667E0,1.099279653E3,3.555917720E2
4.375000000E0,1.102601770E3,3.556384496E2
4.383333333E0,1.105388097E3,3.558675246E2
4.391666667E0,1.107925969E3,3.555343282E2
4.400000000E0,1.109834707E3,3.560965137E2
4.408333333E0,1.111480513E3,3.558550185E2
4.416666667E0,1.112380151E3,3.555365237E2
4.425000000E0,1.113317283E3,3.555880299E2
4.433333333E0,1.113783755E3,3.551705049E2
4.441666667E0,1.113724209E3,3.551697104E2
4.450000000E0,1.113612573E3,3.552958291E2
4.458333333E0,1.113526096E3,3.553281725E2
4.466666667E0,1.112698070E3,3.552626512E2
4.475000000E0,1.111490917E3,3.551800841E2
4.483333333E0,1.109907389E3,3.553352291E2
4.491666667E0,1.108202725E3,3.554501292E2
4.500000000E0,1.106230261E3,3.555578561E2
4.508333333E0,1.104210647E3,3.551899244E2
4.516666667E0,1.101470227E3,3.550461867E2
4.525000000E0,1.098758081E3,3.546886387E2
4.533333333E0,1.095561643E3,3.547271194E2
4.541666667E0,1.092096607E3,3.542163616E2
4.550000000E0,1.087846825E3,3.539072945E2
4.558333333E0,1.083787218E3,3.538871403E2
4.566666667E0,1.078854957E3,3.531718982E2
4.575000000E0,1.074010327E3,3.532446758E2
4.583333333E0,1.069348346E3,3.536391837E2
4.591666667E0,1.063641799E3,3.532793075E2
4.600000000E0,1.057682538E3,3.524158180E2
4.608333333E0,1.051740011E3,3.525145903E2
4.616666667E0,1.045126018E3,3.520548387E2
4.625000000E0,1.038916507E3,3.516389632E2
4.633333333E0,1.031815209E3,3.512565132E2
4.641666667E0,1.024395631E3,3.510852528E2
4.650000000E0,1.017596216E3,3.508256599E2
4.658333333E0,1.009404757E3,3.504064674E2
4.666666667E0,1.001860805E3,3.493254163E2
4.675000000E0,9.935234146E2,3.487192967E2
4.683333333E0,9.853843025E2,3.486324052E2
4.691666667E0,9.770087944E2,3.484443880E2
4.700000000E0,9.675847131E2,3.481862149E2
4.708333333E0,9.589905454E2,3.492261269E2
4.716666667E0,9.489170860E2,3.486402461E2
4.725000000E0,9.395434702E2,3.482121978E2
4.733333333E0,9.294095017E2,3.477948930E2
4.741666667E0,9.196526755E2,3.478523731E2
4.750000000E0,9.095272898E2,3.468079661E2
4.758333333E0,8.996670793E2,3.470220953E2
4.766666667E0,8.891584607E2,3.468821971E2
